Country,Managed_By,Fulfill_Via,Vendor_INCO_Term,Shipment_Mode,PQ_First_Sent_to_Client_Date,PO_Sent_to_Vendor_Date,Scheduled_Delivery_Date,Delivered_to_Client_Date,Delivery_Recorded_Date,Product_Group,Sub_Classification,Vendor,Brand,Dosage_Form,Unit_of_Measure_(Per_Pack),Line_Item_Quantity,Line_Item_Value,Pack_Price,Unit_Price,First_Line_Designation,Line_Item_Insurance_(USD),Freight_Cost_USD_Clean,Weight_Kilograms_Clean
Others,PMO - US,From RDC,N/A - From RDC,Air,2013-02-20,,2013-05-02,2013-05-10,2013-05-10,ARV,Pediatric,SCMS from RDC,Generic,Oral,240,574,1205.4,2.1,0.01,Yes,1.49,5384.96,422.0
Tanzania,PMO - US,From RDC,N/A - From RDC,Truck,2012-12-30,,2013-05-31,2013-05-14,2013-05-14,ARV,Adult,SCMS from RDC,Generic,Tablet,120,12837,317844.12,24.76,0.21,Yes,393.17,3592.8,4613.0
Tanzania,PMO - US,From RDC,N/A - From RDC,Truck,2012-08-24,,2013-05-31,2013-04-22,2013-04-22,ARV,Adult,SCMS from RDC,Generic,Tablet,30,24042,145934.94,6.07,0.2,Yes,204.6,3300.95,2006.0
Uganda,PMO - US,From RDC,N/A - From RDC,Truck,2012-12-13,,2013-05-08,2013-05-09,2013-05-09,ARV,Adult,SCMS from RDC,Generic,Tablet,60,15795,135521.1,8.58,0.14,Yes,167.64,6582.95,2234.0
Uganda,PMO - US,From RDC,N/A - From RDC,Air,2012-12-13,,2013-04-30,2013-05-09,2013-05-09,ARV,Adult,SCMS from RDC,Generic,Tablet,30,52127,548376.04,10.52,0.35,Yes,678.34,16177.09,6874.0
Uganda,PMO - US,From RDC,N/A - From RDC,Air,2012-12-13,,2013-04-30,2013-05-09,2013-05-09,ARV,Adult,SCMS from RDC,Generic,Tablet,30,17310,182101.2,10.52,0.35,Yes,225.26,10542.15,2291.0
Uganda,PMO - US,From RDC,N/A - From RDC,Air,2012-11-01,,2013-08-09,2013-08-09,2013-08-09,ARV,Adult,SCMS from RDC,Generic,Tablet,30,30685,144219.5,4.7,0.16,Yes,178.4,6506.75,5426.0
Others,PMO - US,From RDC,N/A - From RDC,Air,2013-01-16,,2013-04-30,2013-04-24,2013-04-24,ARV,Adult,SCMS from RDC,Generic,Tablet,60,3746,32140.68,8.58,0.14,No,39.76,12356.0,1309.0
Others,PMO - US,From RDC,N/A - From RDC,Air,2013-01-16,,2013-04-30,2013-04-24,2013-04-24,ARV,Adult,SCMS from RDC,Generic,Tablet,60,378,854.28,2.26,0.04,No,1.06,12356.0,1309.0
Zimbabwe,PMO - US,From RDC,N/A - From RDC,Truck,2012-11-16,,2013-05-06,2013-04-29,2013-04-29,ARV,Adult,SCMS from RDC,Generic,Tablet,60,91000,205660.0,2.26,0.04,No,254.4,21173.75,20226.0
Zimbabwe,PMO - US,From RDC,N/A - From RDC,Truck,2012-11-16,,2013-05-30,2013-04-29,2013-04-29,ARV,Adult,SCMS from RDC,Generic,Tablet,30,90986,427634.2,4.7,0.16,Yes,528.98,21173.75,22001.0
Mozambique,PMO - US,From RDC,N/A - From RDC,Truck,2012-11-12,,2013-07-14,2013-07-26,2013-07-26,ARV,Pediatric,SCMS from RDC,Generic,Oral,240,18597,39053.7,2.1,0.01,Yes,48.31,5496.08,7141.0
Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2013-02-28,,2013-08-21,2013-05-03,2013-05-03,ARV,Adult,SCMS from RDC,Generic,Tablet,30,3820,55657.4,14.57,0.49,Yes,68.85,14547.55,3917.0
Others,PMO - US,From RDC,N/A - From RDC,Air,2013-03-06,,2013-06-28,2013-05-27,2013-05-27,ARV,Pediatric,SCMS from RDC,Generic,Oral,240,1500,3150.0,2.1,0.01,Yes,3.9,4095.24,575.0
Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2012-11-15,,2013-05-21,2013-05-10,2013-05-10,ARV,Adult,SCMS from RDC,Generic,Tablet,60,35000,245000.0,7.0,0.12,Yes,303.06,20666.07,12877.0
Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2012-11-15,,2013-05-28,2013-05-10,2013-05-10,ARV,Adult,SCMS from RDC,Generic,Tablet,30,120000,1262400.0,10.52,0.35,Yes,1561.59,20666.07,17470.0
Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2012-11-15,,2013-06-04,2013-05-10,2013-05-10,ARV,Adult,SCMS from RDC,Generic,Tablet,30,36390,121178.7,3.33,0.11,Yes,149.9,20666.07,17455.0
Zambia,PMO - US,From RDC,N/A - From RDC,Truck,2012-10-05,,2013-06-28,2013-06-07,2013-06-07,ARV,Adult,SCMS from RDC,Generic,Tablet,60,62168,435176.0,7.0,0.12,Yes,610.12,11941.65,22497.0
Tanzania,PMO - US,From RDC,N/A - From RDC,Air,2012-12-30,,2013-05-31,2013-06-18,2013-06-18,ARV,Adult,SCMS from RDC,Generic,Tablet,30,30598,396550.08,12.96,0.43,Yes,490.53,22904.02,3637.0
Tanzania,PMO - US,From RDC,N/A - From RDC,Truck,2013-04-02,,2013-08-23,2013-06-18,2013-06-18,ARV,Adult,SCMS from RDC,Generic,Tablet,60,10347,134097.12,12.96,0.22,Yes,165.88,4203.0,1064.0
Uganda,PMO - US,From RDC,N/A - From RDC,Truck,2012-12-13,,2013-07-31,2013-07-18,2013-07-18,ARV,Adult,SCMS from RDC,Generic,Tablet,30,36273,381591.96,10.52,0.35,Yes,472.03,13743.46,4846.0
Uganda,PMO - US,From RDC,N/A - From RDC,Truck,2012-12-13,,2013-07-31,2013-08-26,2013-08-26,ARV,Adult,SCMS from RDC,Generic,Tablet,60,15117,124866.42,8.26,0.14,Yes,154.46,10734.13,8057.0
Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Truck,2012-12-14,,2013-07-31,2013-08-06,2013-08-06,ARV,Adult,SCMS from RDC,Generic,Tablet,120,20000,420000.0,21.0,0.18,Yes,519.54,17548.42,5633.0
Uganda,PMO - US,From RDC,N/A - From RDC,Air,2013-05-08,,2013-08-06,2013-08-20,2013-08-20,ARV,Adult,SCMS from RDC,Generic,Tablet,30,96480,321278.4,3.33,0.11,No,397.42,100654.61,14143.0
Uganda,PMO - US,From RDC,N/A - From RDC,Air,2013-05-08,,2013-08-06,2013-08-20,2013-08-20,ARV,Adult,SCMS from RDC,Generic,Tablet,60,7619,53333.0,7.0,0.12,No,65.97,100654.61,14143.0
Zambia,PMO - US,From RDC,N/A - From RDC,Truck,2013-04-19,,2013-09-06,2013-07-30,2013-07-30,ARV,Adult,SCMS from RDC,Generic,Tablet,60,1102,14281.92,12.96,0.22,Yes,17.67,5213.01,645.0
Uganda,PMO - US,From RDC,N/A - From RDC,Air,2013-06-11,,2013-09-27,2013-09-27,2013-09-27,ARV,Adult,SCMS from RDC,Generic,Tablet,30,65615,308390.5,4.7,0.16,No,381.48,85414.3,11594.0
Uganda,PMO - US,From RDC,N/A - From RDC,Air,2013-06-11,,2013-08-29,2013-09-13,2013-09-13,ARV,Adult,SCMS from RDC,Generic,Tablet,30,36007,119903.31,3.33,0.11,Yes,148.32,106022.37,19158.0
Others,PMO - US,From RDC,N/A - From RDC,Air,2013-04-08,,2013-08-27,2014-02-08,2014-03-11,ARV,Adult,SCMS from RDC,Generic,Tablet,30,238,792.54,3.33,0.11,No,0.98,20499.33,5426.0
Others,PMO - US,From RDC,N/A - From RDC,Air,2013-04-08,,2013-08-27,2014-02-08,2014-03-11,ARV,Adult,SCMS from RDC,Generic,Tablet,120,378,8232.84,21.78,0.18,No,10.18,20499.33,5426.0
Others,PMO - US,From RDC,N/A - From RDC,Air,2013-04-12,,2013-08-28,2014-02-08,2014-03-11,ARV,Adult,SCMS from RDC,Generic,Tablet,60,864,6048.0,7.0,0.12,Yes,7.48,20499.33,758.0
Others,PMO - US,From RDC,N/A - From RDC,Air,2013-04-12,,2013-08-28,2014-02-08,2014-03-11,ARV,Pediatric,SCMS from RDC,Generic,Tablet,90,312,2277.6,7.3,0.08,No,2.82,20499.33,758.0
Tanzania,PMO - US,From RDC,N/A - From RDC,Truck,2013-07-04,,2013-11-20,2013-09-09,2013-09-09,ARV,Adult,SCMS from RDC,Generic,Tablet,60,2788,31950.48,11.46,0.19,Yes,39.52,1883.0,285.0
Uganda,PMO - US,From RDC,N/A - From RDC,Air,2013-05-08,,2013-11-29,2013-10-16,2013-10-23,ARV,Pediatric,SCMS from RDC,Generic,Tablet,60,638,1212.2,1.9,0.03,Yes,1.5,747.76,45.0
Tanzania,PMO - US,From RDC,N/A - From RDC,Truck,2012-08-31,,2013-10-15,2013-09-18,2013-09-18,ARV,Pediatric,SCMS from RDC,Generic,Oral,240,2191,4272.45,1.95,0.01,Yes,5.99,3524.0,823.0
Mozambique,PMO - US,From RDC,N/A - From RDC,Truck,2013-03-19,,2013-10-31,2013-10-31,2013-11-12,ARV,Adult,SCMS from RDC,Generic,Tablet,30,9357,31158.81,3.33,0.11,Yes,38.54,5902.4,12264.0
Others,PMO - US,From RDC,N/A - From RDC,Air,2013-04-15,,2013-09-30,2013-10-04,2013-10-22,ARV,Pediatric,SCMS from RDC,Generic,Tablet,90,98,911.4,9.3,0.1,Yes,1.13,4317.96,7.0
Mozambique,PMO - US,From RDC,N/A - From RDC,Truck,2013-03-19,,2013-10-31,2013-11-13,2013-12-02,ARV,Adult,SCMS from RDC,Generic,Tablet,60,3035,22064.45,7.27,0.12,Yes,27.29,5950.17,1722.0
Zambia,PMO - US,From RDC,N/A - From RDC,Truck,2012-10-05,,2013-11-05,2013-11-05,2013-11-12,ARV,Adult,SCMS from RDC,Generic,Tablet,60,67271,470897.0,7.0,0.12,Yes,660.2,10651.44,6041.0
Others,PMO - US,From RDC,N/A - From RDC,Air,2013-03-18,,2013-10-29,2013-10-16,2013-10-29,ARV,Adult,SCMS from RDC,Generic,Tablet,30,48,225.6,4.7,0.16,Yes,0.28,594.4,29.0
Others,PMO - US,From RDC,N/A - From RDC,Air,2013-03-18,,2013-10-29,2013-10-10,2013-10-29,ARV,Adult,SCMS from RDC,Generic,Tablet,30,4072,13559.76,3.33,0.11,Yes,16.77,90360.12,7791.0
Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2013-03-14,,2013-10-31,2013-10-14,2013-10-24,ARV,Pediatric,SCMS from RDC,Generic,Tablet,30,6000,24000.0,4.0,0.13,Yes,29.69,20225.07,290.0
Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2013-03-14,,2013-10-31,2013-10-14,2013-10-24,ARV,Adult,SCMS from RDC,Generic,Tablet,60,75000,643500.0,8.58,0.14,No,796.01,20225.07,22700.0
Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2013-05-06,,2013-11-18,2013-10-14,2013-10-24,ARV,Adult,SCMS from RDC,Generic,Tablet,30,70000,780500.0,11.15,0.37,Yes,965.48,20225.07,21510.0
Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2013-03-14,,2013-10-31,2013-10-14,2013-10-24,ARV,Adult,SCMS from RDC,Generic,Tablet,60,12000,102960.0,8.58,0.14,Yes,127.36,20225.07,1749.0
Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Truck,2012-12-14,,2013-10-31,2013-10-22,2013-11-19,ARV,Adult,SCMS from RDC,Generic,Tablet,120,228,4788.0,21.0,0.18,No,5.92,27875.36,7541.0
Mozambique,PMO - US,From RDC,N/A - From RDC,Truck,2013-06-28,,2013-11-29,2013-11-28,2013-12-12,ARV,Adult,SCMS from RDC,Generic,Tablet,30,32000,106560.0,3.33,0.11,No,131.81,5846.08,7482.0
Uganda,PMO - US,From RDC,N/A - From RDC,Truck,2013-10-11,,2013-12-16,2013-12-20,2014-01-17,ARV,Pediatric,SCMS from RDC,Generic,Tablet,60,4637,18037.93,3.89,0.06,Yes,18.54,1761.5,426.0
Zimbabwe,PMO - US,From RDC,N/A - From RDC,Truck,2013-01-24,,2013-11-30,2013-11-25,2013-12-09,ARV,Adult,SCMS from RDC,Generic,Tablet,60,80000,184800.0,2.31,0.04,No,228.6,10942.88,19991.0
Mozambique,PMO - US,From RDC,N/A - From RDC,Truck,2013-06-28,,2013-11-29,2014-01-30,2014-02-17,ARV,Adult,SCMS from RDC,Others,Tablet,120,12960,262051.2,20.22,0.17,No,324.16,5816.47,4395.0
Zambia,PMO - US,From RDC,N/A - From RDC,Truck,2013-04-19,,2014-01-24,2014-01-24,2014-01-31,ARV,Adult,SCMS from RDC,Generic,Tablet,30,269030,3309069.0,12.3,0.41,Yes,4093.32,34019.61,30923.0
Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2013-05-06,,2013-11-18,2013-11-26,2013-12-05,ARV,Adult,SCMS from RDC,Generic,Tablet,30,130437,1454372.55,11.15,0.37,Yes,1799.06,26340.0,18633.0
Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,2013-08-09,,2014-01-03,2014-01-03,2014-01-17,ARV,Adult,SCMS from RDC,Generic,Tablet,30,3859,15590.36,4.04,0.13,Yes,19.29,3128.55,242.0
Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Truck,2012-12-14,,2013-12-17,2013-12-17,2014-01-20,ARV,Pediatric,SCMS from RDC,Generic,Tablet,60,4200,16338.0,3.89,0.06,Yes,20.21,1965.57,180.0
Tanzania,PMO - US,From RDC,N/A - From RDC,Truck,2013-07-04,,2013-12-31,2014-02-25,2014-03-13,ARV,Pediatric,SCMS from RDC,Generic,Tablet,90,5687,52889.1,9.3,0.1,No,65.42,5989.25,2304.0
Mozambique,PMO - US,From RDC,N/A - From RDC,Truck,2013-06-28,,2014-01-06,2014-01-06,2014-01-29,ARV,Adult,SCMS from RDC,Generic,Tablet,60,59674,512002.92,8.58,0.14,Yes,633.35,7150.25,6959.0
Mozambique,PMO - US,From RDC,N/A - From RDC,Truck,2013-06-28,,2014-03-31,2014-03-28,2014-04-04,ARV,Adult,SCMS from RDC,Generic,Tablet,30,4837,65396.24,13.52,0.45,Yes,80.9,8406.81,1102.0
Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2013-02-28,,2014-01-31,2014-01-10,2014-01-15,ARV,Adult,SCMS from RDC,Others,Tablet,120,40435,817595.7,20.22,0.17,Yes,1011.37,49199.75,9966.0
Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2013-05-06,,2014-01-17,2014-01-10,2014-01-16,ARV,Adult,SCMS from RDC,Generic,Tablet,60,142000,1218360.0,8.58,0.14,No,1507.11,49199.75,38992.0
Others,PMO - US,From RDC,N/A - From RDC,Truck,2013-08-02,,2014-01-31,2014-01-23,2014-01-31,ARV,Adult,SCMS from RDC,Generic,Tablet,30,83000,925450.0,11.15,0.37,Yes,1144.78,75824.42,10998.0
Mozambique,PMO - US,From RDC,N/A - From RDC,Truck,2013-06-28,,2014-01-31,2014-02-10,2014-03-17,ARV,Adult,SCMS from RDC,Generic,Tablet,30,66054,736502.1,11.15,0.37,No,911.05,15814.01,17181.0
Others,PMO - US,From RDC,N/A - From RDC,Truck,2013-08-02,,2014-01-31,2014-02-25,2014-03-12,ARV,Adult,SCMS from RDC,Generic,Tablet,60,8600,57878.0,6.73,0.11,Yes,71.6,9828.73,770.0
Tanzania,PMO - US,From RDC,N/A - From RDC,Truck,2013-07-04,,2014-01-31,2014-02-19,2014-02-24,ARV,Adult,SCMS from RDC,Generic,Tablet,30,40000,234800.0,5.87,0.2,Yes,290.45,7083.18,7393.0
Mozambique,PMO - US,From RDC,N/A - From RDC,Truck,2013-06-28,,2014-01-31,2014-02-19,2014-03-19,ARV,Adult,SCMS from RDC,Generic,Tablet,60,145400,1247532.0,8.58,0.14,Yes,1543.2,15392.43,10673.0
Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Truck,2013-04-22,,2014-02-28,2014-01-18,2014-03-04,ARV,Pediatric,SCMS from RDC,Generic,Tablet,60,2085,8340.0,4.0,0.07,Yes,10.32,8127.62,699.0
Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,2013-08-09,,2014-02-28,2014-03-01,2014-04-03,ARV,Adult,SCMS from RDC,Generic,Tablet,30,4641,18749.64,4.04,0.13,Yes,23.19,1335.15,285.0
Mozambique,PMO - US,From RDC,N/A - From RDC,Truck,2013-10-21,,2014-04-15,2014-03-28,2014-04-04,ARV,Adult,SCMS from RDC,Generic,Tablet,60,41076,339287.76,8.26,0.14,Yes,348.79,8406.81,5170.0
Mozambique,PMO - US,From RDC,N/A - From RDC,Truck,2013-10-21,,2014-04-15,2014-03-28,2014-04-04,ARV,Adult,SCMS from RDC,Generic,Tablet,60,2100,4746.0,2.26,0.04,No,4.88,8406.81,5170.0
Others,PMO - US,From RDC,N/A - From RDC,Air,2014-01-15,,2014-05-30,2014-05-19,2014-06-26,ARV,Pediatric,SCMS from RDC,Generic,Tablet,90,510,4743.0,9.3,0.1,No,4.88,16083.32,2045.0
Zambia,PMO - US,From RDC,N/A - From RDC,Truck,2013-04-19,,2014-02-28,2014-03-25,2014-04-04,ARV,Adult,SCMS from RDC,Generic,Tablet,30,25511,303325.79,11.89,0.4,Yes,375.21,3526.69,3041.0
Mozambique,PMO - US,From RDC,N/A - From RDC,Truck,2013-10-21,,2014-04-15,2014-04-14,2014-04-17,ARV,Adult,SCMS from RDC,Generic,Tablet,30,137189,1529657.35,11.15,0.37,Yes,1572.49,22890.82,28696.0
Tanzania,PMO - US,From RDC,N/A - From RDC,Truck,2013-07-04,,2014-04-30,2014-05-02,2014-05-07,ARV,Pediatric,SCMS from RDC,Generic,Tablet,60,43460,162975.0,3.75,0.06,No,201.6,6010.2,6692.0
Others,PMO - US,From RDC,N/A - From RDC,Air,2013-10-09,,2014-03-31,2014-04-03,2014-06-06,ARV,Adult,SCMS from RDC,Generic,Tablet,60,188,374.12,1.99,0.03,No,0.38,7317.96,552.0
Haiti,PMO - US,From RDC,N/A - From RDC,Air,2014-01-22,,2014-03-30,2014-03-24,2014-05-06,ARV,Adult,SCMS from RDC,Generic,Tablet,120,2000,40960.0,20.48,0.17,No,42.11,63922.3,6528.0
Haiti,PMO - US,From RDC,N/A - From RDC,Air,2014-02-03,,2014-05-05,2014-03-24,2014-05-06,ARV,Pediatric,SCMS from RDC,Generic,Oral,240,4000,5720.0,1.43,0.01,Yes,5.88,29216.84,2769.0
Tanzania,PMO - US,From RDC,N/A - From RDC,Truck,2013-10-01,,2014-05-09,2014-05-10,2014-06-20,ARV,Adult,SCMS from RDC,Generic,Tablet,30,206508,2455380.12,11.89,0.4,Yes,3037.31,13649.14,22895.0
Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2013-05-06,,2014-04-15,2014-04-20,2014-05-02,ARV,Adult,SCMS from RDC,Generic,Tablet,30,40409,439245.83,10.87,0.36,Yes,543.35,29674.92,5977.0
Others,PMO - US,From RDC,N/A - From RDC,Air,2014-01-16,,2014-06-30,2014-04-14,2014-06-06,ARV,Adult,SCMS from RDC,Generic,Tablet,60,1135,6333.3,5.58,0.09,Yes,6.51,5380.36,282.0
Mozambique,PMO - US,From RDC,N/A - From RDC,Truck,2013-10-21,,2014-06-03,2014-06-03,2014-06-11,ARV,Adult,SCMS from RDC,Generic,Tablet,60,3386,38024.78,11.23,0.19,Yes,39.09,4768.06,15942.0
Mozambique,PMO - US,From RDC,N/A - From RDC,Truck,2013-10-21,,2014-06-03,2014-06-03,2014-06-11,ARV,Adult,SCMS from RDC,Others,Tablet,120,10040,189756.0,18.9,0.16,No,195.07,4768.06,15942.0
Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Truck,2013-10-22,,2014-04-30,2014-04-22,2014-06-11,ARV,Adult,SCMS from RDC,Generic,Tablet,30,4300,16254.0,3.78,0.13,No,16.71,17647.73,4919.0
Others,PMO - US,From RDC,N/A - From RDC,Air,2013-10-09,,2014-04-30,2014-04-22,2014-06-11,ARV,Adult,SCMS from RDC,Generic,Tablet,60,62,341.0,5.5,0.09,Yes,0.35,660.44,4.0
Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Truck,2013-07-30,,2014-05-15,2014-05-12,2014-06-30,ARV,Pediatric,SCMS from RDC,Generic,Tablet,60,18800,70500.0,3.75,0.06,Yes,87.21,4625.27,802.0
Haiti,PMO - US,From RDC,N/A - From RDC,Air,2014-01-22,,2014-05-15,2014-05-12,2014-06-24,ARV,Adult,SCMS from RDC,Generic,Tablet,60,4000,26400.0,6.6,0.11,Yes,27.14,3282.33,305.0
Haiti,PMO - US,From RDC,N/A - From RDC,Air,2014-01-22,,2014-05-17,2014-05-29,2014-06-12,ARV,Adult,SCMS from RDC,Generic,Tablet,60,20000,132000.0,6.6,0.11,Yes,135.7,15330.56,1777.0
Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Truck,2013-10-22,,2014-05-30,2014-05-16,2014-06-30,ARV,Pediatric,SCMS from RDC,Generic,Tablet,60,20000,75000.0,3.75,0.06,Yes,77.1,5156.93,1041.0
Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Truck,2013-10-22,,2014-05-30,2014-05-17,2014-06-30,ARV,Adult,SCMS from RDC,Others,Tablet,120,33171,626931.9,18.9,0.16,Yes,644.49,28647.52,7355.0
Zambia,PMO - US,From RDC,N/A - From RDC,Truck,2013-10-31,,2014-05-30,2014-06-06,2014-06-19,ARV,Adult,SCMS from RDC,Generic,Tablet,30,166295,771608.8,4.64,0.15,Yes,793.21,29971.59,17177.0
Others,PMO - US,From RDC,N/A - From RDC,Air,2014-01-24,,2014-05-30,2014-06-25,2014-07-01,ARV,Adult,SCMS from RDC,Generic,Tablet,30,2880,31046.4,10.78,0.36,Yes,31.92,4195.64,546.0
Others,PMO - US,From RDC,N/A - From RDC,Air,2014-01-24,,2014-05-30,2014-06-25,2014-07-01,ARV,Adult,SCMS from RDC,Generic,Tablet,60,1152,9342.72,8.11,0.14,No,9.6,4195.64,546.0
Others,PMO - US,From RDC,N/A - From RDC,Air,2014-01-24,,2014-05-30,2014-06-25,2014-07-01,ARV,Adult,SCMS from RDC,Generic,Tablet,60,450,994.5,2.21,0.04,No,1.02,4195.64,546.0
Others,PMO - US,From RDC,N/A - From RDC,Air,2013-07-09,,2014-06-16,2014-06-04,2014-07-09,ARV,Adult,SCMS from RDC,Generic,Tablet,60,790,5150.8,6.52,0.11,Yes,6.37,29.21,186.0
Others,PMO - US,From RDC,N/A - From RDC,Truck,2013-05-06,,2014-06-30,2014-06-12,2014-07-10,ARV,Pediatric,SCMS from RDC,Generic,Oral,240,507,937.95,1.85,0.01,Yes,1.16,2342.16,185.0
Uganda,PMO - US,From RDC,N/A - From RDC,Air,2013-05-08,,2014-06-30,2014-06-20,2014-07-09,ARV,Adult,SCMS from RDC,Others,Tablet,120,84,1587.6,18.9,0.16,Yes,1.96,892.92,9014.0
Zambia,PMO - US,From RDC,N/A - From RDC,Truck,2013-10-31,,2014-06-30,2014-07-04,2014-08-04,ARV,Adult,SCMS from RDC,Generic,Tablet,60,5232,13027.68,2.49,0.04,Yes,13.39,770.14,414.0
Uganda,PMO - US,From RDC,N/A - From RDC,Truck,2013-10-16,,2014-06-30,2014-06-20,2014-07-09,ARV,Pediatric,SCMS from RDC,Generic,Oral,100,45000,58500.0,1.3,0.01,Yes,60.14,52211.42,9014.0
Others,PMO - US,From RDC,N/A - From RDC,Air,2014-06-30,,2014-09-15,2014-08-29,2014-11-04,ARV,Pediatric,SCMS from RDC,Generic,Tablet,60,429,2415.27,5.63,0.09,Yes,2.48,792.12,39.0
Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Truck,2013-10-22,,2014-09-30,2014-09-08,2014-09-19,ARV,Pediatric,SCMS from RDC,Generic,Oral,240,156,327.6,2.1,0.01,Yes,0.34,396.32,100.0
Mozambique,PMO - US,From RDC,N/A - From RDC,Truck,2014-05-02,,2014-09-30,2014-10-30,2014-11-13,ARV,Adult,SCMS from RDC,Others,Tablet,120,49000,926100.0,18.9,0.16,Yes,952.03,5982.43,11107.0
Others,PMO - US,From RDC,N/A - From RDC,Truck,2014-03-04,,2014-08-19,2014-08-13,2014-08-14,ARV,Pediatric,SCMS from RDC,Generic,Tablet,90,2900,23954.0,8.26,0.09,Yes,24.62,10640.81,5621.0
Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2013-11-19,,2014-06-30,2014-06-20,2014-06-25,ARV,Adult,SCMS from RDC,Generic,Tablet,60,63285,513241.35,8.11,0.14,No,527.61,28812.57,51698.0
Others,PMO - US,From RDC,N/A - From RDC,Air,2014-04-09,,2014-09-30,2014-08-29,2014-09-08,ARV,Pediatric,SCMS from RDC,Generic,Oral,240,129,210.27,1.63,0.01,Yes,0.22,3519.7,253.0
Zimbabwe,PMO - US,From RDC,N/A - From RDC,Truck,2013-12-24,,2014-09-30,2014-06-29,2014-08-04,ARV,Adult,SCMS from RDC,Generic,Tablet,60,68113,148486.34,2.18,0.04,No,152.64,43218.07,64918.0
Mozambique,PMO - US,From RDC,N/A - From RDC,Truck,2013-10-21,,2014-08-29,2014-08-15,2014-08-25,ARV,Adult,SCMS from RDC,Generic,Tablet,60,10868,122047.64,11.23,0.19,Yes,125.46,1138.29,1026.0
Others,PMO - US,From RDC,N/A - From RDC,Air,2014-05-07,,2014-09-24,2014-10-28,2014-12-04,ARV,Pediatric,SCMS from RDC,Generic,Oral,100,1330,1729.0,1.3,0.01,Yes,1.78,5347.37,416.0
Others,PMO - US,From RDC,N/A - From RDC,Air,2014-06-05,,2014-08-19,2014-10-17,2014-11-21,ARV,Pediatric,SCMS from RDC,Generic,Oral,240,2125,3463.75,1.63,0.01,Yes,3.56,9664.79,759.0
Others,PMO - US,From RDC,N/A - From RDC,Air,2014-06-05,,2014-09-01,2014-09-01,2014-09-02,ARV,Pediatric,SCMS from RDC,Generic,Tablet,90,1016,9448.8,9.3,0.1,No,9.71,4708.0,410.0
Others,PMO - US,From RDC,N/A - From RDC,Air,2014-05-07,,2014-08-13,2014-09-24,2014-11-06,ARV,Pediatric,SCMS from RDC,Generic,Tablet,60,2825,10537.25,3.73,0.06,No,10.83,18387.8,1630.0
Others,PMO - US,From RDC,N/A - From RDC,Air,2014-04-09,,2014-09-30,2014-07-30,2014-09-05,ARV,Adult,SCMS from RDC,Generic,Tablet,60,320,556.8,1.74,0.03,No,0.57,7663.16,516.0
Others,PMO - US,From RDC,N/A - From RDC,Truck,2014-03-04,,2014-09-16,2014-08-01,2014-08-22,ARV,Adult,SCMS from RDC,Generic,Tablet,30,715,2888.6,4.04,0.13,Yes,2.97,1171.2,44.0
Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Truck,2012-09-11,,2014-08-29,2014-08-18,2014-09-05,ARV,Adult,SCMS from RDC,Generic,Tablet,30,29804,95670.84,3.21,0.11,Yes,134.13,7481.81,1766.0
Others,PMO - US,From RDC,N/A - From RDC,Air,2014-04-18,,2014-09-30,2014-09-05,2014-09-18,ARV,Adult,SCMS from RDC,Generic,Tablet,120,280,5518.8,19.71,0.16,Yes,5.67,1855.34,75.0
Zambia,PMO - US,From RDC,N/A - From RDC,Truck,2013-10-31,,2014-07-31,2014-09-23,2014-10-06,ARV,Adult,SCMS from RDC,Generic,Tablet,120,312,6149.52,19.71,0.16,Yes,6.32,87.87,80.0
Uganda,PMO - US,From RDC,N/A - From RDC,Truck,2014-06-04,,2014-09-11,2014-08-09,2014-08-13,ARV,Adult,SCMS from RDC,Others,Tablet,120,12713,240275.7,18.9,0.16,Yes,247.0,6926.9,2630.0
